id,order_id,meal_id
61491,31388,59
61492,31389,275
61493,31390,48
61494,31390,40
61495,31390,40
61496,31390,43
61497,31391,327
61498,31391,322
61499,31393,51
61500,31394,254
61501,31394,253
61502,31395,98
61503,31397,113
61504,31397,113
61505,31397,116
61506,31397,110
61507,31397,114
61508,31398,230
61509,31398,229
61510,31398,228
61511,31399,223
61512,31399,222
61513,31400,218
61514,31400,224
61515,31400,220
61516,31401,121
61517,31401,120
61518,31401,112
61519,31401,118
61520,31402,15
61521,31402,17
61522,31403,3
61523,31404,245
61524,31405,15
61525,31407,290
61526,31409,261
61527,31409,260
61528,31409,261
61529,31409,254
61530,31410,148
61531,31410,155
61532,31412,63
61533,31413,249
61534,31413,241
61535,31413,246
61536,31413,242
61537,31413,250
61538,31414,260
61539,31414,255
61540,31414,261
61541,31416,213
61542,31417,133
61543,31417,122
61544,31417,134
61545,31418,28
61546,31419,89
61547,31420,86
61548,31420,87
61549,31420,94
61550,31420,95
61551,31421,325
61552,31421,328
61553,31422,15
61554,31422,15
61555,31424,145
61556,31424,137
61557,31424,139
61558,31424,142
61559,31425,295
61560,31425,292
61561,31427,266
61562,31428,12
61563,31428,20
61564,31428,20
61565,31428,15
61566,31429,187
61567,31429,185
61568,31429,180
61569,31430,2
61570,31431,97
61571,31431,106
61572,31433,199
61573,31433,198
61574,31434,264
61575,31435,110
61576,31436,163
61577,31436,166
61578,31437,36
61579,31437,28
61580,31437,29
61581,31438,178
61582,31438,180
61583,31439,152
61584,31439,162
61585,31439,147
61586,31439,161
61587,31440,119
61588,31440,111
61589,31440,118
61590,31441,220
61591,31442,146
61592,31442,139
61593,31442,140
61594,31443,252
61595,31445,312
61596,31446,143
61597,31446,136
61598,31446,141
61599,31447,199
61600,31447,201
61601,31448,56
61602,31448,52
61603,31448,55
61604,31449,58
61605,31449,55
61606,31449,55
61607,31449,56
61608,31450,72
61609,31450,65
61610,31450,68
61611,31451,49
61612,31452,227
61613,31454,98
61614,31454,96
61615,31454,106
61616,31454,101
61617,31455,175
61618,31456,20
61619,31457,262
61620,31457,262
61621,31457,253
61622,31457,257
61623,31457,254
61624,31458,332
61625,31458,336
61626,31459,337
61627,31460,98
61628,31461,143
61629,31461,140
61630,31461,142
61631,31461,136
61632,31462,326
61633,31462,328
61634,31462,328
61635,31463,244
61636,31463,250
61637,31463,244
61638,31463,242
61639,31463,246
61640,31464,24
61641,31464,22
61642,31465,281
61643,31465,279
61644,31465,279
61645,31466,23
61646,31467,282
61647,31467,282
61648,31467,279
61649,31467,282
61650,31470,317
61651,31470,319
61652,31470,314
61653,31470,317
61654,31471,306
61655,31471,308
61656,31472,199
61657,31473,219
61658,31473,221
61659,31474,99
61660,31474,105
61661,31474,103
61662,31474,100
61663,31474,107
61664,31475,53
61665,31475,52
61666,31476,27
61667,31477,169
61668,31477,174
61669,31478,264
61670,31480,324
61671,31480,328
61672,31480,320
61673,31481,222
61674,31481,217
61675,31482,281
61676,31482,274
61677,31482,282
61678,31482,280
61679,31483,258
61680,31483,259
61681,31484,85
61682,31484,89
61683,31485,207
61684,31485,209
61685,31486,222
61686,31486,215
61687,31487,283
61688,31487,279
61689,31488,139
61690,31488,137
61691,31490,95
61692,31490,93
61693,31490,95
61694,31490,92
61695,31490,92
61696,31491,239
61697,31491,251
61698,31492,242
61699,31493,286
61700,31493,298
61701,31493,293
61702,31493,296
61703,31494,52
61704,31494,57
61705,31495,268
61706,31495,271
61707,31495,272
61708,31497,296
61709,31497,284
61710,31498,110
61711,31498,112
61712,31499,25
61713,31499,25
61714,31500,318
61715,31500,317
61716,31501,270
61717,31502,110
61718,31502,116
61719,31503,158
61720,31504,98
61721,31504,98
61722,31505,265
61723,31507,83
61724,31508,10
61725,31508,1
61726,31508,4
61727,31509,279
61728,31510,306
61729,31510,299
61730,31511,179
61731,31511,185
61732,31511,188
61733,31512,82
61734,31512,79
61735,31513,2
61736,31513,3
61737,31514,200
61738,31514,197
61739,31515,183
61740,31515,182
61741,31515,186
61742,31515,189
61743,31516,191
61744,31516,193
61745,31519,207
61746,31520,260
61747,31520,259
61748,31521,299
61749,31521,302
61750,31521,305
61751,31521,301
61752,31522,267
61753,31523,111
61754,31524,119
61755,31524,110
61756,31524,121
61757,31525,192
61758,31525,193
61759,31526,305
61760,31526,303
61761,31527,87
61762,31527,86
61763,31527,94
61764,31528,217
61765,31530,89
61766,31530,95
61767,31530,89
61768,31530,92
61769,31531,287
61770,31531,285
61771,31532,24
61772,31532,25
61773,31532,23
61774,31532,26
61775,31533,348
61776,31533,338
61777,31535,146
61778,31535,142
61779,31535,136
61780,31536,32
61781,31536,33
61782,31536,33
61783,31539,337
61784,31542,293
61785,31542,286
61786,31542,294
61787,31543,336
61788,31543,334
61789,31543,330
61790,31543,333
61791,31544,91
61792,31544,86
61793,31544,86
61794,31544,85
61795,31545,347
61796,31546,135
61797,31549,16
61798,31550,82
61799,31550,81
61800,31551,31
61801,31551,28
61802,31551,38
61803,31552,311
61804,31553,254
61805,31556,223
61806,31556,220
61807,31556,218
61808,31557,174
61809,31557,165
61810,31558,277
61811,31559,338
61812,31559,348
61813,31559,347
61814,31560,20
61815,31560,12
61816,31560,15
61817,31561,60
61818,31561,74
61819,31562,22
61820,31562,26
61821,31562,25
61822,31562,25
61823,31563,190
61824,31564,52
61825,31564,58
61826,31564,56
61827,31565,332
61828,31565,333
61829,31565,335
61830,31566,170
61831,31566,166
61832,31567,122
61833,31569,27
61834,31571,91
61835,31572,4
61836,31572,2
61837,31572,3
61838,31572,7
61839,31573,289
61840,31573,295
61841,31573,295
61842,31573,288
61843,31574,104
61844,31574,96
61845,31575,55
61846,31575,55
61847,31575,56
61848,31575,52
61849,31579,253
61850,31579,261
61851,31579,254
61852,31580,82
61853,31581,344
61854,31581,339
61855,31582,146
61856,31582,143
61857,31583,138
61858,31583,138
61859,31583,137
61860,31584,186
61861,31584,180
61862,31585,263
61863,31585,269
61864,31585,270
61865,31587,266
61866,31587,266
61867,31588,345
61868,31588,338
61869,31588,348
61870,31589,80
61871,31590,197
61872,31590,203
61873,31591,66
61874,31591,63
61875,31591,62
61876,31592,151
61877,31592,147
61878,31592,148
61879,31593,225
61880,31593,215
61881,31594,310
61882,31594,310
61883,31596,144
61884,31596,143
61885,31596,144
61886,31597,123
61887,31598,144
61888,31599,28
61889,31599,36
61890,31600,143
61891,31600,141
61892,31601,27
61893,31601,23
61894,31601,24
61895,31602,46
61896,31602,46
61897,31602,47
61898,31603,336
61899,31604,174
61900,31604,165
61901,31605,95
61902,31605,95
61903,31605,86
61904,31606,190
61905,31607,79
61906,31608,80
61907,31608,79
61908,31608,77
61909,31608,78
61910,31609,174
61911,31611,31
61912,31611,29
61913,31611,37
61914,31612,94
61915,31613,2
61916,31614,336
61917,31614,330
61918,31614,335
61919,31614,330
61920,31614,331
61921,31615,189
61922,31616,52
61923,31618,101
61924,31618,102
61925,31618,97
61926,31619,60
61927,31619,62
61928,31620,145
61929,31621,283
61930,31621,281
61931,31622,299
61932,31622,301
61933,31622,308
61934,31622,299
61935,31622,310
61936,31623,337
61937,31623,342
61938,31623,344
61939,31624,80
61940,31624,81
61941,31624,81
61942,31624,84
61943,31625,193
61944,31626,20
61945,31626,18
61946,31626,13
61947,31626,11
61948,31626,14
61949,31627,156
61950,31627,150
61951,31628,191
61952,31629,332
61953,31629,335
61954,31629,331
61955,31629,332
61956,31630,302
61957,31630,307
61958,31631,335
61959,31632,24
61960,31632,27
61961,31632,24
61962,31632,24
61963,31632,25
61964,31633,268
61965,31634,212
61966,31634,210
61967,31634,213
61968,31634,207
61969,31635,323
61970,31636,31
61971,31637,164
61972,31638,171
61973,31638,174
61974,31639,277
61975,31639,277
61976,31640,76
61977,31640,79
61978,31640,79
61979,31641,223
61980,31641,223
61981,31641,224
61982,31642,332
61983,31642,333
61984,31643,15
61985,31643,12
61986,31643,19
61987,31644,16
61988,31644,18
61989,31645,9
61990,31645,3
61991,31645,5
61992,31646,308
61993,31646,307
61994,31647,106
61995,31647,103
61996,31649,102
61997,31649,98
61998,31649,104
61999,31650,281
62000,31650,281
62001,31650,280
62002,31650,276
62003,31651,288
62004,31653,239
62005,31653,248
62006,31655,27
62007,31655,23
62008,31655,24
62009,31656,71
62010,31656,59
62011,31656,59
62012,31657,180
62013,31657,185
62014,31658,279
62015,31659,312
62016,31661,237
62017,31661,231
62018,31662,116
62019,31663,67
62020,31664,317
62021,31664,314
62022,31665,273
62023,31666,91
62024,31667,264
62025,31667,273
62026,31667,269
62027,31668,211
62028,31668,211
62029,31668,209
62030,31669,202
62031,31669,198
62032,31670,322
62033,31670,325
62034,31670,323
62035,31671,28
62036,31671,30
62037,31671,32
62038,31671,31
62039,31672,350
62040,31672,343
62041,31674,164
62042,31674,174
62043,31674,168
62044,31675,108
62045,31676,94
62046,31677,346
62047,31678,19
62048,31679,152
62049,31680,140
62050,31680,139
62051,31681,78
62052,31682,318
62053,31682,318
62054,31682,316
62055,31683,279
62056,31684,327
62057,31685,33
62058,31686,258
62059,31686,258
62060,31686,257
62061,31687,58
62062,31687,54
62063,31688,13
62064,31688,17
62065,31689,237
62066,31690,26
62067,31691,207
62068,31691,212
62069,31692,53
62070,31692,55
62071,31692,54
62072,31693,336
62073,31693,334
62074,31694,35
62075,31695,84
62076,31696,25
62077,31697,276
62078,31697,275
62079,31697,281
62080,31697,280
62081,31698,51
62082,31699,228
62083,31700,209
62084,31700,213
62085,31700,211
62086,31700,210
62087,31702,83
62088,31703,187
62089,31704,40
62090,31705,196
62091,31706,190
62092,31706,204
62093,31706,193
62094,31708,234
62095,31708,230
62096,31708,234
62097,31708,236
62098,31709,179
62099,31709,179
62100,31709,182
62101,31710,293
62102,31710,290
62103,31711,23
62104,31711,25
62105,31711,26
62106,31712,23
62107,31712,24
62108,31712,24
62109,31713,165
62110,31713,171
62111,31713,172
62112,31713,168
62113,31713,174
62114,31714,115
62115,31714,115
62116,31714,119
62117,31715,142
62118,31715,146
62119,31715,136
62120,31715,136
62121,31716,145
62122,31716,143
62123,31717,214
62124,31717,212
62125,31718,193
62126,31718,204
62127,31719,251
62128,31719,245
62129,31720,219
62130,31720,224
62131,31721,162
62132,31721,150
62133,31722,33
62134,31722,31
62135,31723,1
62136,31723,7
62137,31724,58
62138,31724,53
62139,31724,57
62140,31724,52
62141,31725,312
62142,31725,313
62143,31727,340
62144,31727,343
62145,31728,120
62146,31728,118
62147,31728,121
62148,31728,118
62149,31729,350
62150,31729,339
62151,31731,27
62152,31731,26
62153,31731,26
62154,31732,66
62155,31732,65
62156,31732,72
62157,31732,68
62158,31733,52
62159,31733,55
62160,31733,58
62161,31734,135
62162,31734,131
62163,31735,328
62164,31735,321
62165,31735,326
62166,31736,310
62167,31737,34
62168,31737,38
62169,31737,37
62170,31737,28
62171,31737,32
62172,31738,161
62173,31738,151
62174,31738,162
62175,31739,171
62176,31739,172
62177,31740,15
62178,31742,19
62179,31742,11
62180,31745,7
62181,31745,4
62182,31745,3
62183,31746,85
62184,31746,87
62185,31746,87
62186,31747,103
62187,31747,101
62188,31747,108
62189,31747,97
62190,31748,88
62191,31749,169
62192,31750,141
62193,31751,2
62194,31751,4
62195,31752,2
62196,31752,5
62197,31752,4
62198,31753,219
62199,31753,225
62200,31754,137
62201,31754,139
62202,31755,191
62203,31755,193
62204,31755,193
62205,31755,201
62206,31755,201
62207,31756,85
62208,31756,90
62209,31756,90
62210,31756,89
62211,31757,253
62212,31757,254
62213,31757,260
62214,31757,256
62215,31758,322
62216,31758,320
62217,31759,194
62218,31760,247
62219,31760,245
62220,31760,248
62221,31761,36
62222,31761,36
62223,31763,329
62224,31763,326
62225,31765,283
62226,31766,315
62227,31766,312
62228,31766,313
62229,31766,311
62230,31768,284
62231,31770,49
62232,31770,44
62233,31770,39
62234,31771,81
62235,31771,81
62236,31771,81
62237,31772,334
62238,31772,336
62239,31772,333
62240,31772,330
62241,31774,276
62242,31775,348
62243,31775,339
62244,31775,346
62245,31775,340
62246,31776,60
62247,31776,68
62248,31776,63
62249,31777,313
62250,31777,318
62251,31779,247
62252,31780,131
62253,31781,242
62254,31781,240
62255,31781,249
62256,31782,179
62257,31783,294
62258,31783,286
62259,31783,286
62260,31784,225
62261,31784,221
62262,31784,216
62263,31785,269
62264,31785,273
62265,31785,263
62266,31785,266
62267,31786,118
62268,31786,112
62269,31786,116
62270,31786,119
62271,31786,121
62272,31787,50
62273,31787,46
62274,31788,248
62275,31789,129
62276,31789,123
62277,31789,132
62278,31789,131
62279,31790,111
62280,31790,109
62281,31791,176
62282,31792,51
62283,31792,51
62284,31792,42
62285,31792,40
62286,31793,162
62287,31794,161
62288,31794,150
62289,31795,322
62290,31795,321
62291,31796,199
62292,31796,192
62293,31798,258
62294,31799,94
62295,31799,92
62296,31799,86
62297,31800,194
62298,31800,199
62299,31802,22
62300,31803,166
62301,31804,336
62302,31804,336
62303,31804,334
62304,31804,330
62305,31804,334
62306,31805,292
62307,31805,291
62308,31806,254
62309,31806,253
62310,31806,253
62311,31806,255
62312,31806,253
62313,31808,211
62314,31809,202
62315,31809,194
62316,31809,204
62317,31810,209
62318,31810,206
62319,31811,99
62320,31811,105
62321,31813,74
62322,31815,170
62323,31815,175
62324,31815,166
62325,31815,163
62326,31815,163
62327,31816,83
62328,31816,84
62329,31817,234
62330,31817,235
62331,31818,47
62332,31818,39
62333,31818,43
62334,31819,103
62335,31820,62
62336,31821,300
62337,31821,303
62338,31821,307
62339,31822,173
62340,31822,170
62341,31823,312
62342,31823,312
62343,31823,315
62344,31824,313
62345,31825,14
62346,31826,268
62347,31826,273
62348,31826,269
62349,31827,249
62350,31827,250
62351,31829,293
62352,31829,284
62353,31830,312
62354,31830,312
62355,31831,4
62356,31831,9
62357,31832,54
62358,31832,54
62359,31832,53
62360,31833,322
62361,31833,328
62362,31833,328
62363,31834,120
62364,31834,113
62365,31834,120
62366,31835,119
62367,31835,120
62368,31836,268
62369,31837,261
62370,31837,260
62371,31838,225
62372,31838,216
62373,31839,346
62374,31841,28
62375,31841,36
62376,31842,319
62377,31842,316
62378,31843,251
62379,31843,244
62380,31843,241
62381,31843,239
62382,31844,84
62383,31844,81
62384,31845,1
62385,31846,348
62386,31846,343
62387,31846,341
62388,31847,282
62389,31847,281
62390,31847,280
62391,31849,120
62392,31850,46
62393,31850,39
62394,31850,39
62395,31851,57
62396,31851,53
62397,31853,21
62398,31853,16
62399,31854,167
62400,31854,174
62401,31854,173
62402,31855,48
62403,31855,50
62404,31855,45
62405,31855,50
62406,31855,42
62407,31856,264
62408,31858,105
62409,31858,104
62410,31858,103
62411,31858,101
62412,31858,98
62413,31859,310
62414,31860,319
62415,31860,313
62416,31861,350
62417,31862,206
62418,31863,24
62419,31863,22
62420,31863,26
62421,31864,225
62422,31865,46
62423,31866,206
62424,31867,255
62425,31867,255
62426,31867,261
62427,31868,348
62428,31868,346
62429,31869,251
62430,31869,239
62431,31870,179
62432,31871,15
62433,31872,244
62434,31873,75
62435,31874,267
62436,31875,75
62437,31876,119
62438,31876,118
62439,31877,17
62440,31878,334
62441,31878,336
62442,31879,117
62443,31879,121
62444,31880,165
62445,31880,173
62446,31881,49
62447,31883,17
62448,31883,12
62449,31884,72
62450,31884,70
62451,31885,241
62452,31885,240
62453,31886,323
62454,31886,322
62455,31887,178
62456,31887,184
62457,31888,172
62458,31888,167
62459,31888,166
62460,31889,313
62461,31890,348
62462,31891,275
62463,31891,282
62464,31891,280
62465,31891,278
62466,31892,214
62467,31892,214
62468,31892,214
62469,31893,55
62470,31893,53
62471,31894,342
62472,31895,320
62473,31896,136
62474,31896,145
62475,31898,332
62476,31898,336
62477,31898,330
62478,31898,335
62479,31899,79
62480,31899,78
62481,31899,78
62482,31899,75
62483,31899,77
62484,31900,109
62485,31900,118
62486,31901,199
62487,31901,203
62488,31901,201
62489,31902,77
62490,31902,82
62491,31902,78
62492,31902,76
62493,31902,79
62494,31903,247
62495,31903,248
62496,31904,162
62497,31905,183
62498,31905,187
62499,31906,243
62500,31906,241
62501,31906,252
62502,31906,250
62503,31908,277
62504,31908,281
62505,31909,310
62506,31911,106
62507,31911,102
62508,31911,104
62509,31912,24
62510,31912,26
62511,31913,76
62512,31914,48
62513,31914,40
62514,31914,49
62515,31915,123
62516,31915,122
62517,31915,123
62518,31916,208
62519,31917,335
62520,31917,335
62521,31918,327
62522,31920,147
62523,31920,149
62524,31920,157
62525,31920,154
62526,31920,159
62527,31921,241
62528,31921,245
62529,31921,239
62530,31922,331
62531,31923,272
62532,31923,265
62533,31923,273
62534,31925,320
62535,31925,321
62536,31925,327
62537,31925,321
62538,31925,320
62539,31926,160
62540,31926,159
62541,31926,158
62542,31927,321
62543,31927,322
62544,31927,327
62545,31927,324
62546,31927,325
62547,31928,286
62548,31931,66
62549,31931,66
62550,31932,90
62551,31933,155
62552,31933,161
62553,31934,245
62554,31934,244
62555,31934,242
62556,31935,311
62557,31935,315
62558,31935,317
62559,31935,313
62560,31936,16
62561,31937,284
62562,31937,290
62563,31938,300
62564,31938,302
62565,31938,306
62566,31939,66
62567,31939,69
62568,31939,64
62569,31939,66
62570,31940,35
62571,31940,29
62572,31940,34
62573,31941,92
62574,31941,91
62575,31941,95
62576,31942,278
62577,31945,149
62578,31946,157
62579,31946,156
62580,31946,158
62581,31948,332
62582,31949,217
62583,31949,221
62584,31951,76
62585,31951,78
62586,31951,84
62587,31951,76
62588,31952,11
62589,31953,306
62590,31953,305
62591,31954,237
62592,31954,227
62593,31955,11
62594,31955,17
62595,31955,18
62596,31956,109
62597,31956,119
62598,31958,229
62599,31958,231
62600,31960,15
62601,31960,13
62602,31961,293
62603,31961,297
62604,31962,332
62605,31962,333
62606,31962,333
62607,31962,336
62608,31963,38
62609,31966,135
62610,31966,132
62611,31966,127
62612,31966,133
62613,31966,134
62614,31967,211
62615,31968,73
62616,31968,60
62617,31968,60
62618,31970,184
62619,31970,188
62620,31970,187
62621,31970,185
62622,31971,228
62623,31971,229
62624,31972,17
62625,31972,20
62626,31973,244
62627,31973,242
62628,31974,104
62629,31974,100
62630,31974,105
62631,31974,98
62632,31975,255
62633,31975,262
62634,31976,24
62635,31976,23
62636,31977,200
62637,31978,19
62638,31978,12
62639,31978,16
62640,31979,44
62641,31979,50
62642,31980,140
62643,31980,138
62644,31980,142
62645,31981,325
62646,31982,48
62647,31982,40
62648,31983,343
62649,31983,347
62650,31984,64
62651,31985,88
62652,31985,90
62653,31985,90
62654,31985,85
62655,31986,54
62656,31986,52
62657,31986,53
62658,31986,56
62659,31987,181
62660,31987,187
62661,31987,184
62662,31988,261
62663,31988,261
62664,31988,255
62665,31989,281
62666,31989,280
62667,31991,176
62668,31991,179
62669,31991,179
62670,31993,303
62671,31993,306
62672,31994,283
62673,31994,274
62674,31994,277
62675,31994,277
62676,31994,282
62677,31995,31
62678,31995,37
62679,31996,280
62680,31997,142
62681,31997,145
62682,31997,145
62683,31998,16
62684,31998,16
62685,31998,19
62686,31998,21
62687,31999,282
62688,31999,282
62689,31999,277
62690,32000,252
62691,32001,158
62692,32001,157
62693,32001,161
62694,32002,335
62695,32002,331
62696,32002,334
62697,32002,335
62698,32002,336
62699,32003,124
62700,32004,267
62701,32005,275
62702,32006,149
62703,32007,245
62704,32007,245
62705,32008,225
62706,32009,202
62707,32010,91
62708,32010,85
62709,32010,93
62710,32011,195
62711,32011,193
62712,32011,201
62713,32013,4
62714,32015,24
62715,32015,24
62716,32016,166
62717,32016,173
62718,32016,175
62719,32017,212
62720,32018,273
62721,32018,268
62722,32018,268
62723,32019,316
62724,32019,313
62725,32019,314
62726,32019,318
62727,32020,22
62728,32021,52
62729,32022,26
62730,32022,24
62731,32022,24
62732,32023,248
62733,32024,188
62734,32024,187
62735,32025,116
62736,32025,112
62737,32026,82
62738,32027,224
62739,32028,118
62740,32028,109
62741,32028,109
62742,32028,118
62743,32029,269
62744,32029,263
62745,32030,180
62746,32030,187
62747,32030,178
62748,32030,179
62749,32030,184
62750,32031,92
62751,32031,92
62752,32032,14
62753,32033,217
62754,32033,218
62755,32033,225
62756,32034,27
62757,32035,111
62758,32036,75
62759,32037,150
62760,32037,154
62761,32037,149
62762,32037,161
62763,32038,22
62764,32038,23
62765,32038,24
62766,32039,163
62767,32039,165
62768,32039,168
62769,32040,306
62770,32040,304
62771,32041,297
62772,32041,290
62773,32041,285
62774,32042,278
62775,32042,278
62776,32042,279
62777,32043,311
62778,32043,311
62779,32043,313
62780,32043,313
62781,32044,155
62782,32044,156
62783,32045,138
62784,32045,146
62785,32045,143
62786,32045,145
62787,32046,343
62788,32046,340
62789,32046,341
62790,32046,339
62791,32046,347
62792,32047,300
62793,32047,306
62794,32048,150
62795,32048,147
62796,32048,147
62797,32048,156
62798,32048,147
62799,32049,316
62800,32050,263
62801,32050,266
62802,32050,270
62803,32051,54
62804,32051,53
62805,32051,58
62806,32051,53
62807,32051,56
62808,32052,139
62809,32052,144
62810,32052,146
62811,32052,145
62812,32053,92
62813,32054,239
62814,32054,249
62815,32054,250
62816,32056,43
62817,32058,67
62818,32059,45
62819,32059,50
62820,32059,47
62821,32060,319
62822,32061,197
62823,32062,143
62824,32062,146
62825,32063,194
62826,32063,191
62827,32064,88
62828,32064,94
62829,32064,90
62830,32064,92
62831,32064,89
62832,32065,173
62833,32065,163
62834,32065,169
62835,32066,281
62836,32066,282
62837,32066,283
62838,32066,282
62839,32067,24
62840,32067,27
62841,32067,25
62842,32067,22
62843,32068,221
62844,32068,218
62845,32069,187
62846,32069,189
62847,32072,330
62848,32072,331
62849,32072,331
62850,32073,131
62851,32074,214
62852,32074,206
62853,32075,295
62854,32075,290
62855,32075,297
62856,32076,141
62857,32076,146
62858,32077,332
62859,32079,107
62860,32080,104
62861,32080,96
62862,32081,19
62863,32081,16
62864,32082,313
62865,32082,313
62866,32084,53
62867,32085,183
62868,32085,181
62869,32085,187
62870,32085,184
62871,32086,303
62872,32086,303
62873,32087,289
62874,32087,294
62875,32088,335
62876,32088,330
62877,32088,332
62878,32088,334
62879,32089,73
62880,32091,332
62881,32091,332
62882,32091,332
62883,32091,335
62884,32092,108
62885,32092,106
62886,32092,99
62887,32092,99
62888,32092,97
62889,32093,241
62890,32093,247
62891,32094,69
62892,32094,63
62893,32095,230
62894,32096,325
62895,32096,328
62896,32097,213
62897,32097,208
62898,32098,23
62899,32098,26
62900,32098,25
62901,32099,233
62902,32100,164
62903,32101,284
62904,32101,296
62905,32102,193
62906,32102,191
62907,32103,283
62908,32103,274
62909,32106,10
62910,32106,6
62911,32108,47
62912,32109,147
62913,32110,53
62914,32111,100
62915,32111,106
62916,32112,306
62917,32112,303
62918,32112,307
62919,32112,301
62920,32112,304
62921,32114,142
62922,32116,89
62923,32116,92
62924,32116,85
62925,32116,88
62926,32117,213
62927,32118,348
62928,32119,232
62929,32119,228
62930,32119,238
62931,32120,113
62932,32121,330
62933,32121,334
62934,32121,331
62935,32122,213
62936,32122,205
62937,32122,208
62938,32122,208
62939,32122,206
62940,32123,73
62941,32124,228
62942,32125,330
62943,32125,336
62944,32126,328
62945,32126,327
62946,32126,325
62947,32127,79
62948,32127,76
62949,32127,84
62950,32127,77
62951,32127,80
62952,32128,251
62953,32128,247
62954,32131,186
62955,32132,94
62956,32132,88
62957,32132,90
62958,32134,327
62959,32135,313
62960,32136,111
62961,32136,117
62962,32136,110
62963,32137,180
62964,32137,179
62965,32137,179
62966,32138,210
62967,32139,349
62968,32141,14
62969,32141,12
62970,32142,66
62971,32142,68
62972,32142,61
62973,32143,185
62974,32143,180
62975,32143,178
62976,32143,178
62977,32143,177
62978,32146,295
62979,32146,291
62980,32146,289
62981,32147,232
62982,32148,221
62983,32148,220
62984,32148,222
62985,32149,184
62986,32150,274
62987,32150,274
62988,32150,283
62989,32151,346
62990,32153,282
62991,32154,214
62992,32154,207
62993,32154,211
62994,32156,310
62995,32156,300
62996,32157,259
62997,32157,255
62998,32157,258
62999,32157,261
63000,32157,257
63001,32158,265
63002,32158,270
63003,32158,265
63004,32158,269
63005,32160,308
63006,32160,299
63007,32162,332
63008,32162,335
63009,32163,313
63010,32163,317
63011,32164,25
63012,32165,20
63013,32165,20
63014,32165,14
63015,32165,14
63016,32165,18
63017,32166,332
63018,32166,336
63019,32167,58
63020,32168,203
63021,32169,41
63022,32169,47
63023,32169,49
63024,32170,333
63025,32171,224
63026,32171,218
63027,32171,220
63028,32172,181
63029,32172,184
63030,32173,151
63031,32174,204
63032,32175,216
63033,32176,71
63034,32176,59
63035,32178,347
63036,32178,345
63037,32179,298
63038,32179,292
63039,32179,296
63040,32179,284
63041,32179,288
63042,32180,262
63043,32180,256
63044,32183,98
63045,32183,100
63046,32184,130
63047,32184,130
63048,32186,340
63049,32187,205
63050,32187,205
63051,32188,185
63052,32188,185
63053,32189,205
63054,32189,210
63055,32190,319
63056,32190,317
63057,32191,17
63058,32191,14
63059,32191,14
63060,32191,21
63061,32192,204
63062,32193,26
63063,32194,239
63064,32194,240
63065,32194,252
63066,32195,114
63067,32195,117
63068,32196,63
63069,32196,68
63070,32196,72
63071,32197,210
63072,32197,214
63073,32197,212
63074,32198,66
63075,32198,73
63076,32198,74
63077,32198,62
63078,32198,67
63079,32199,261
63080,32199,254
63081,32200,182
63082,32201,143
63083,32201,144
63084,32201,145
63085,32201,138
63086,32202,312
63087,32202,319
63088,32202,319
63089,32203,117
63090,32204,298
63091,32204,291
63092,32204,291
63093,32205,78
63094,32205,82
63095,32206,282
63096,32206,280
63097,32206,275
63098,32207,309
63099,32208,281
63100,32208,281
63101,32208,276
63102,32209,10
63103,32209,8
63104,32209,1
63105,32210,192
63106,32210,196
63107,32210,192
63108,32210,200
63109,32211,182
63110,32211,181
63111,32212,147
63112,32213,245
63113,32213,252
63114,32213,239
63115,32214,79
63116,32214,76
63117,32215,57
63118,32216,42
63119,32219,5
63120,32219,9
63121,32220,333
63122,32220,336
63123,32220,330
63124,32220,331
63125,32220,333
63126,32221,203
63127,32221,199
63128,32221,196
63129,32222,242
63130,32222,240
63131,32223,137
63132,32223,136
63133,32223,143
63134,32224,175
63135,32224,173
63136,32224,175
63137,32224,167
63138,32225,58
63139,32226,27
63140,32227,264
63141,32227,273
63142,32228,58
63143,32229,177
63144,32229,181
63145,32229,185
63146,32230,49
63147,32231,98
63148,32231,103
63149,32232,129
63150,32233,294
63151,32233,287
63152,32234,60
63153,32235,29
63154,32235,29
63155,32235,28
63156,32235,32
63157,32236,335
63158,32236,332
63159,32237,85
63160,32237,89
63161,32237,91
63162,32237,87
63163,32238,77
63164,32238,82
63165,32238,81
63166,32239,3
63167,32239,9
63168,32240,13
63169,32240,11
63170,32241,22
63171,32242,185
63172,32242,179
63173,32243,187
63174,32244,249
63175,32245,59
63176,32245,74
63177,32246,198
63178,32247,218
63179,32247,221
63180,32247,223
63181,32249,196
63182,32249,193
63183,32250,224
63184,32250,218
63185,32251,51
63186,32251,48
63187,32252,57
63188,32252,54
63189,32252,54
63190,32252,55
63191,32252,54
63192,32253,23
63193,32253,25
63194,32254,96
63195,32254,99
63196,32254,107
63197,32256,53
63198,32256,55
63199,32256,55
63200,32257,55
63201,32258,259
63202,32258,253
63203,32258,259
63204,32258,257
63205,32259,205
63206,32259,211
63207,32259,209
63208,32259,206
63209,32259,213
63210,32260,319
63211,32260,317
63212,32261,164
63213,32263,9
63214,32264,218
63215,32264,221
63216,32264,218
63217,32264,223
63218,32264,225
63219,32265,193
63220,32265,191
63221,32265,201
63222,32265,203
63223,32266,16
63224,32267,287
63225,32267,286
63226,32269,130
63227,32269,132
63228,32269,127
63229,32270,102
63230,32271,244
63231,32271,242
63232,32271,241
63233,32272,181
63234,32274,270
63235,32274,266
63236,32275,17
63237,32275,12
63238,32275,19
